index,protein,bc
0,YLR370C,0.0
1,YDR404C,2.485569775943791
2,YPR168W,82.99937600722704
3,YBR288C,0.0
4,YBL061C,0.0
5,YMR280C,0.0
6,YDR334W,27.187406715239973
7,YBR011C,6187.841646338411
8,YNL312W,6874.06446935426
9,YOR093C,6779.394276196154
10,YML112W,0.0
11,YOR294W,22102.27976551639
12,YBR155W,2.4806344794962967
13,YDL182W,0.0
14,YPL105C,0.0
15,YPL233W,58.14956205456766
16,YBR126C,0.0
17,YNL104C,170.49680721237388
18,YPL143W,0.0
19,YLL011W,0.0
20,YPL245W,0.0
21,YJL080C,160.4364699418242
22,YGR120C,0.0
23,YDR054C,1575.108851487102
24,YCR084C,0.0
25,YDL061C,0.0
26,YPL133C,0.0
27,YKL054C,19791.270859377328
28,YJL102W,0.0
29,YHR076W,1056.0000000000002
30,YER086W,0.0
31,YDR110W,0.0
32,YJR032W,0.0
33,YBR108W,0.0
34,YKL157W,19.6367029886376
35,YBR229C,0.1414091541534107
36,YGR170W,2113.0
37,YOR158W,256.0225672340268
38,YDR083W,2113.0000000000005
39,YIL150C,0.0
40,YDR074W,6332.999999999999
41,YJL155C,0.0
42,YMR061W,0.0
43,YOL040C,37555.53147870315
44,YCR093W,124.02960676935481
45,YIL031W,0.0
46,YCR092C,0.0
47,YIL142W,0.0
48,YBR055C,77.3152758389713
49,YGL187C,0.0
50,YGR232W,38.17391521522999
51,YFR028C,0.0
52,YOR141C,227.18694292641894
53,YGL008C,411.906328720609
54,YJR084W,0.0
55,YER157W,197.24620500784008
56,YJL082W,0.0
57,YOL081W,0.0
58,YER151C,2842.2420432403155
59,YEL036C,0.0
60,YDR111C,0.0
61,YJR043C,0.0
62,YMR263W,60.305108549391356
63,YBR135W,4.584181028779327
64,YBL086C,0.0
65,YLR384C,299.68051480000315
66,YDL003W,55.87618526881347
67,YCL044C,0.0
68,YHR041C,45.73944163643298
69,YJL036W,0.0
70,YOR304C-A,0.1052294403589955
71,YDR369C,129.90180168212598
72,YDL143W,0.0
73,YFL008W,264.70866968664285
74,YGL124C,111.10299354921754
75,YPR018W,0.0
76,YPL018W,60.6098300573497
77,YNL022C,0.0
78,YNL092W,0.0
79,YBL092W,4585.733905610949
80,YHR118C,95.4556891053035
81,YJL187C,0.0
82,YNL284C,69.46856011433482
83,YDR224C,0.0
84,YOR064C,12.284833481474797
85,YBR146W,103.01301284369933
86,YPL166W,16.18773791540546
87,YBL008W,20.581282906525573
88,YPR029C,288.03693916551185
89,YOL146W,0.0
90,YDR146C,0.0
91,YBR010W,12401.046873497247
92,YKL075C,0.0
93,YPL110C,0.0
94,YJR005W,0.0
95,YBR154C,1692.2687319114204
96,YLR448W,6200.756232612822
97,YOR289W,0.0
98,YLR021W,0.0
99,YOR142W,0.0
100,YDR255C,0.0
101,YDR322C-A,0.0
102,YPL167C,0.026472962066182406
103,YLL005C,4224.0
104,YLR025W,2114.745048294153
105,YOL148C,40.35317290728657
106,YPL064C,58.68836600064721
107,YMR273C,138.8353744054866
108,YMR031C,14.340946415346217
109,YMR016C,0.0
110,YCR002C,12.088986853607217
111,YJL110C,0.0
112,YHR073W,0.0
113,YNL037C,0.0
114,YNL292W,0.0
115,YGR104C,2.7238333197551445
116,YCL010C,107.47896562513465
117,YAR003W,1.7495380437536583
118,YOL070C,2113.0
119,YKR029C,159.16485538959603
120,YDL040C,941.2658255271666
121,YER078C,0.0
122,YJL148W,750.5714814340099
123,YBR269C,0.0
124,YNR031C,0.0
125,YJL074C,125.1806678103371
126,YGL062W,386.78690785490215
127,YDR425W,0.0
128,YMR308C,345.4773907450039
129,YKL091C,0.0
130,YLR069C,80.41354871760518
131,YLR127C,459.5910396938478
132,YGR204W,2578.2953988995355
133,YJR134C,0.0
134,YER164W,184.28768707570845
135,YBL024W,0.0
136,YBL027W,16302.622010500794
137,YOR233W,0.0
138,YER127W,0.0
139,YDL122W,0.0
140,YHR104W,0.0
141,YKR037C,178.46739625314706
142,YDL126C,12221.046594774703
143,YIR037W,122.08904252421671
144,YKR010C,0.0
145,YIL161W,0.4223515714963321
146,YLR270W,0.0
147,YMR033W,1545.5218636532998
148,YGR071C,0.0
149,YLR287C-A,313.1218185412582
150,YHR107C,12.088986853607217
151,YER110C,3125.364106610302
152,YMR093W,42.490315694776044
153,YBR081C,131.57947033789847
154,YMR275C,0.0
155,YLR299W,4223.999999999999
156,YOR201C,27.517018608994512
157,YBL022C,0.0
158,YPR041W,164.63456397239437
159,YHL007C,0.0
160,YFR031C,10.45580212295251
161,YBR065C,0.0
162,YNL084C,2113.000000000001
163,YLR226W,344.9410585977705
164,YIL130W,0.0
165,YPR178W,391.56693968113177
166,YDL084W,0.0
167,YGR010W,0.0
168,YDL153C,660.9290471532797
169,YER056C-A,61.89391083576256
170,YBR059C,0.0
171,YPR184W,2112.999999999998
172,YMR153W,0.0
173,YMR186W,9347.559599822012
174,YCR066W,4.6929170649991025
175,YDR099W,35901.1828953686
176,YGL197W,0.0
177,YOR279C,38.02270078814231
178,YFR050C,9.235074178656912
179,YDL150W,658.9187926235264
180,YAL024C,0.0
181,YFR009W,0.0
182,YLR442C,514.9694424931404
183,YKR074W,0.0
184,YBL037W,2399.7139011285444
185,YPR179C,0.0
186,YOL062C,0.0
187,YDR477W,1259.6442525893715
188,YLR430W,1.9098670159578655
189,YMR005W,113.59812703363353
190,YGR159C,52901.49814115515
191,YKL192C,1518.0918511502432
192,YJR092W,0.0
193,YGL100W,0.0
194,YDR330W,0.0
195,YOR250C,0.0
196,YGL128C,0.0
197,YMR135C,135.90616373514027
198,YNL232W,0.0
199,YOR326W,3112.791081801821
200,YPR089W,138.59536538187047
201,YBR049C,5.7926605505132835
202,YPL048W,439.1595775041952
203,YJL061W,133.45444884907886
204,YDL022W,0.0
205,YER146W,3814.4040372780582
206,YER070W,0.0
207,YDR473C,180.9550657449782
208,YPR002W,0.0
209,YGR068C,0.0
210,YPL001W,631.1391526733279
