src_idx,dst_idx,weight
2260,271,4.58509999999817
2260,4673,4.58509999999572
271,1089,4.5850999999944
2260,4391,4.58509999999283
4617,1089,4.58509999999236
4673,4581,4.58509999999165
4673,4617,4.5850999999864
4673,1108,4.58509999998622
3928,470,4.5850999999862
2260,3965,4.58509999998346
271,4617,4.58509999998139
3928,295,4.58509999997286
2260,1089,4.58509999996964
271,4673,4.58509999996853
271,4391,4.58509999996683
271,4581,4.58509999996423
4581,1089,4.58509999995982
4673,1089,4.58509999995871
4673,4391,4.58509999995795
2260,4617,4.5850999999518
1108,4617,4.58509999995026
4673,4979,4.58509999994713
271,1108,4.58509999994087
2418,4673,4.58509999993068
2260,4581,4.58509999992693
4581,1108,4.58509999992367
4581,4617,4.58509999991582
2418,4581,4.58509999991437
2580,470,4.585099999903
3928,4861,4.58509999990276
3965,4391,4.58509999989892
3965,271,4.58509999989767
271,2418,4.58509999989632
2580,3928,4.58509999989309
3965,4673,4.5850999998912
1108,1089,4.58509999989067
271,4979,4.58509999981371
3520,4934,4.58509999980658
2260,2418,4.58509999978909
295,470,4.5850999997791
4979,4617,4.58509999977081
2580,295,4.58509999975452
2418,4391,4.58509999974137
2580,783,4.58509999969279
470,783,4.58509999968703
4581,4391,4.58509999968659
1089,4391,4.58509999966044
4979,1089,4.58509999962407
470,2723,4.58509999960685
2418,4617,4.58509999954886
3520,1472,4.58509999950939
2580,4861,4.58509999948833
271,269,4.58509999947569
2418,1089,4.5850999993854
3928,783,4.58509999931825
4861,470,4.58509999931255
3965,1089,4.58509999930237
4617,269,4.58509999919091
2260,1108,4.5850999991756
4979,1108,4.5850999990741
3965,4617,4.58509999907344
4673,269,4.58509999900712
538,1089,4.58509999895166
295,4861,4.58509999886727
295,783,4.58509999869243
538,4617,4.58509999868669
1874,783,4.58509999863844
2260,4979,4.58509999852063
4934,2906,4.58509999840571
3965,2418,4.58509999838603
3928,2715,4.58509999835724
4861,783,4.58509999833724
1874,470,4.58509999832576
4673,538,4.5850999981652
679,4581,4.58509999809891
2418,1108,4.58509999808244
3928,2723,4.58509999804269
679,1108,4.58509999797737
2580,2723,4.58509999794085
679,4673,4.58509999789885
4617,4391,4.58509999786402
1654,4934,4.58509999763609
4581,269,4.58509999757533
271,538,4.58509999727841
2418,4979,4.58509999723806
3880,4174,4.5850999968165
812,3928,4.58509999654754
4979,538,4.58509999652158
2071,2940,4.58509999647028
3520,1654,4.5850999964081
1108,269,4.58509999630643
